Atrichoblast/Lateral root cap,Atrichoblast,Columella,Cortex,Epidermis,Lateral root cap/Columella,Lateral root cap,Pericycle,Phloem,Protoxylem/Cortex,Quiescent center,Root endodermis,Stele,Stem cell niche,Trichoblast,Xylem pole pericycle,Xylem
0.004853211,0.009626506,0.005553476,0,0,0,0.007796956,0.003662134,0.010427204,0,0.013902439,0.009011864,0.011475831,0.02757561,0,0.014324534,0
0.523284404,0.817649264,0.299669786,0.227004016,0.129525974,0.095510526,0.271646776,0.311577406,0.349480255,0.337666667,0.421284553,0.294486441,0.671374119,0.725531707,0.162065657,0.43768323,0.233682171
0.134314985,0.275970549,0.056549465,0.093619813,0.016136364,0.044078947,0.139098919,0.098495816,0.083843239,0.062630208,0.13504065,0.095745763,0.119830312,0.13582439,0.191424242,0.130153727,0.147007752
0.092785933,0.037769746,0.008403743,0.015700134,0,0,0.02951662,0.070885983,0.019108895,0.012276042,0.07404065,0.026361017,0.036867069,0.020156098,0,0.076734472,0.004658915
0.02724159,0.012230254,0.174409091,0.072813922,0.035883117,0.046626316,0.03899159,0.172264644,0.056018748,0.127651042,0,0.097466102,0,0,0.005505051,0,0.005503876
0,0.005990629,0.003270053,0.031037483,0.040883117,0,0.001523028,0.020042887,0.03050698,0.115302083,0,0,0.001164149,0,0.109111111,0.003580745,0.866329457
0.038406728,0.015947791,0.025426471,0.069448461,0.01337013,0,0.035603124,0.018883891,0.010226566,0.082682292,0.029292683,0.031842373,0.0619572,0.014317073,0.057868687,0.020243789,0.093705426
0.200385321,0.24801071,0.055610963,0.096662651,0.126993506,0.045152632,0.131844213,0.161932008,0.064053849,0.077322917,0.21902439,0.147140678,0.203303122,0.202292683,0.262949495,0.182546584,0.292034884
0.103293578,0.055121821,0.060885027,0.066073628,0.043746753,0.072757895,0.083150981,0.111354603,0.095459513,0.115739583,0.079674797,0.080174576,0.045226083,0.112858537,0.085181818,0.05326087,0.038356589
2.209003058,2.281340027,2.038819519,0.766286479,0.613363636,1.225731579,1.830071286,0.871857741,0.788999202,0.813713542,1.65000813,0.844401695,1.392755287,2.563546341,0.632353535,1.438312112,0.669372093
0.0137737,0.047445783,0.00318984,0,0,0.010031579,0.00420825,0.005337866,0.001466693,0.010427083,0,0.040818644,0.012979859,0.098760976,0,0.006923913,0
0.365443425,0.610151272,0.125030749,0.200756359,0.246818182,0.040636842,0.291350421,0.323964435,0.213229358,0.3089375,0.278813008,0.217357627,0.338835851,0.400292683,0.337363636,0.368385093,0.124775194
0.897633028,0.420465863,0.624140374,0.560534137,0.222987013,0.530489474,0.775597117,1.194124477,1.327909454,1.315661458,0.918723577,0.80229322,0.522657603,0.479926829,0.343661616,0.448149068,0.323670543
0.043474006,0.018109772,0.088454545,0.047892905,0.186681818,0.1497,0.029780537,0.037138075,0.021812126,0.015442708,0.025552846,0.077938983,0.013101208,0.004473171,0.024919192,0.005627329,0.413255814
0.026195719,0.004202142,0.007816845,0.018282463,0.008422078,0,0.016815779,0.021186192,0.029922617,0.025692708,0.009243902,0.038261017,0.010704935,0.027965854,0.01129798,0.014517081,0
0.015366972,0.010196787,0.012923797,0.019659973,0.006824675,0.021789474,0.022448939,0.017856695,0.004265257,0.007458333,0,0.007130508,0.006985901,0.023468293,0.019909091,0.013166149,0.021763566
0.05440367,0.068973226,0.036648396,0.097477912,0.069038961,0,0.079947938,0.073621339,0.040477064,0.043109375,0.073634146,0.090972881,0.047306143,0.108990244,0.089176768,0.061437888,0.067988372
0.127370031,0.044281124,0.048302139,0.083455154,0.006538961,0.023384211,0.064182219,0.12382636,0.106865178,0.098916667,0.046918699,0.063710169,0.038249245,0.051404878,0.035535354,0.025299689,0.029046512
0.022480122,0.130955823,0.007558824,0.173668005,0.015681818,0.021268421,0.031253104,0.198707113,0.091814519,0.06034375,0.103195122,0.078233898,0.413694864,0.240243902,0.038343434,0.743899068,0.005724806
0.098207951,0.058954485,0.053588235,0.042161981,0.038116883,0.042363158,0.081360032,0.060894351,0.046473873,0.054255208,0.043658537,0.051669492,0.035923968,0.062146341,0.023272727,0.015417702,0
0.124590214,0.167713521,0.020413102,0.271639893,0.083279221,0.007331579,0.136617141,0.155019874,0.110082968,0.141989583,0.248243902,0.287883051,0.235874119,0.253009756,0.073590909,0.155350932,0.107988372
0.153853211,0.058578313,0.164136364,0.103791165,0.125558442,0.119205263,0.114465358,0.155532427,0.117502593,0.104192708,0.126341463,0.081342373,0.064914904,0.035341463,0.125712121,0.059009317,0.091763566
0.108321101,0.035485944,0.324020053,0.181042838,0.138577922,0.782915789,0.155745294,0.109209205,0.063256881,0.121869792,0.205081301,0.131554237,0.047147029,0.064678049,0.127348485,0.036661491,0.07775969
0.035648318,0.014016064,0.001887701,0.003475234,0,0,0.025579896,0.001487448,0.002817312,0.019,0.034707317,0.007235593,0.007219537,0.028541463,0,0.003017081,0.01224031
0.101896024,0.081364123,0,0.004223561,0,0.010305263,0.016525431,0.012262552,0.003827682,0.005338542,0,0.002086441,0.020400302,0.07982439,0.072424242,0.054520186,0.010034884
0.021174312,0.042927711,0.019803476,0.02297992,0.02212987,0.012110526,0.028660392,0.041757322,0.017024332,0.0198125,0.013455285,0.084354237,0.02893857,0.062985366,0,0.029245342,0
0,0.006864793,0,0.048044177,0,0,0.006504205,0.010620293,0.004101316,0,0,0.019616949,0.015253273,0.011273171,0,0.011993789,0.010286822
0.090492355,0.065625167,0.158800802,0.168017403,0.065928571,0.1303,0.105379656,0.095629707,0.071211807,0.061130208,0.14899187,0.182825424,0.077674723,0.071873171,0.0385,0.067805901,0.213918605
0.097792049,0.174527443,0.085005348,0.078866131,0.013915584,0.021805263,0.110965158,0.20417887,0.139240527,0.16140625,0.240081301,0.071825424,0.103539275,0.2308,0.028777778,0.124110248,0.030775194
0.019018349,0.013957162,0.002863636,0.003323963,0,0,0.007267922,0.01392364,0.003381332,0.008354167,0,0.022205085,0.007561934,0.010765854,0.009575758,0.015889752,0.005782946
0.119302752,0.057076305,0.027720588,0.051631861,0.032922078,0.020310526,0.071971966,0.090333682,0.068157559,0.037140625,0.045528455,0.066611864,0.042392749,0.09535122,0.016015152,0.035451863,0.022546512
0.004464832,0.006029451,0.005487968,0.007655957,0.025564935,0,0.011555066,0.039421548,0.026173115,0.022296875,0.045804878,0.017152542,0.006589627,0.024863415,0,0.007684783,0.015251938
0.016819572,0.015389558,0.013921123,0.014390897,0.025720779,0,0.024960753,0.007595188,0.002311927,0,0,0.019862712,0.009142497,0.023404878,0.056969697,0.005649068,0.01298062
0.011978593,0.051488621,0,0.006583668,0.014331169,0,0.012133761,0.006223849,0.007230554,0,0.013626016,0.0084,0.024846425,0.044692683,0.01759596,0.028675466,0.021686047
0.146198777,0.042934404,0.14734492,0.064283802,0.044201299,0.140963158,0.086910292,0.133712343,0.088072597,0.084265625,0.086764228,0.113984746,0.052142497,0.058741463,0.089580808,0.051557453,0.098337209
0.091847095,0.152834003,0.071792781,0.111182062,0.180318182,0.086336842,0.116655987,0.134282427,0.085062226,0.101630208,0.106471545,0.100605085,0.113031722,0.106878049,0.210030303,0.104754658,0.043631783
0.129330275,0.073305221,0.005370321,0.071282463,0.033967532,0.011184211,0.147402483,0.062832636,0.121059832,0.220125,0.06,0.159316949,0.143322759,0.154717073,0.16469697,0.095346273,0.135445736
0.169550459,0.321273092,0.123012032,0.323174029,0.551948052,0.124015789,0.157909892,0.168837866,0.119444356,0.262744792,0.126861789,0.293535593,0.322861531,0.252390244,0.776030303,0.300080745,0.694662791
0.96366055,0.512449799,1.135215241,1.542103079,0.67888961,0.786321053,1.051557469,3.156251046,2.965126047,3.077692708,0.271658537,1.8189,1.538690332,0.34255122,0.730363636,0.544942547,1.061395349
0.107737003,0.025392236,0.386862299,0.095586345,0.031811688,0.313115789,0.151362435,0.283806485,0.271729557,0.109875,0.391878049,0.145269492,0.13693001,0.020902439,0.15819697,0.040465839,0.027612403
0.032675841,0.068629183,0.008792781,0.013370817,0.015155844,0,0.033686023,0.03591841,0.02102872,0.035270833,0.051617886,0.08520339,0.030631923,0.0552,0.013414141,0.030113354,0
0.08264526,0.084701473,0.046459893,0.065013387,0.042207792,0.033810526,0.1040837,0.078896444,0.075066613,0.113802083,0.126910569,0.081549153,0.068805639,0.162531707,0.033464646,0.048434783,0.069965116
0.049330275,0.037188755,0.01323262,0.025844712,0,0.008942105,0.0155002,0.049622385,0.03654288,0.031322917,0.150308943,0.058264407,0.067120342,0.062326829,0,0.0475,0.022771318
0.143360856,0.047480589,0.129263369,0.136085676,0.030376623,0.0761,0.144410092,0.194536611,0.166948145,0.196817708,0.07796748,0.148286441,0.046695871,0.025956098,0.08109596,0.02497205,0.029492248
0.037877676,0.004686747,0.005475936,0.032751004,0.011844156,0.016621053,0.047767321,0.064442469,0.033974471,0.039526042,0,0.011832203,0.055400806,0.02875122,0.012287879,0,0
0.038357798,0.033690763,0.022954545,0.02489826,0,0.006152632,0.047464557,0.066512552,0.05354647,0.059942708,0.061317073,0.029674576,0.024559919,0.079082927,0,0.007284161,0
0.278663609,0.224034806,0.358631016,0.394062918,0.257675325,0.404089474,0.341992391,0.572437238,0.416666135,0.553546875,0.443796748,0.376677966,0.164526687,0.157414634,0.311292929,0.09465528,0.211697674
0.195718654,0.26098929,0.095832888,0.098863454,0.168831169,0.065178947,0.182620745,0.1476841,0.097675708,0.135510417,0.232593496,0.1878,0.145637966,0.142839024,0.545949495,0.179984472,0.21053876
0.016926606,0.066544846,0.078191176,0.033603748,0,0.024,0.027799359,0.017812762,0.018005584,0.08521875,0.014756098,0.079477966,0.004960222,0.003395122,0.014262626,0,0
0.045299694,0.017281124,0.01623262,0.016321285,0.018344156,0.011284211,0.03578294,0.024202929,0.022146789,0.013947917,0.052195122,0.022177966,0.020943605,0.005843902,0.006272727,0.037458075,0
0.828519878,0.547192771,0.259649733,0.392064257,0.066480519,0.207547368,0.700995595,0.724079498,0.556684085,0.560338542,0.713666667,0.445828814,0.344254783,0.646668293,0.159161616,0.187296584,0.390918605
0.661761468,1.115082999,0.435287433,0.240253012,0.096792208,0.137094737,0.645695635,0.793188285,0.605252892,0.538364583,0.99100813,0.400537288,0.701690332,0.901370732,0.200707071,0.741967391,0.336782946
0.039504587,0.055859438,0.026093583,0.014680054,0,0.009621053,0.025195835,0.031526151,0.012950538,0,0.080878049,0.006167797,0.020144512,0.017756098,0,0.021059006,0.007081395
0.133593272,0.20642838,0.047721925,0.070198126,0.122837662,0.011684211,0.097526231,0.11435251,0.065608297,0.059182292,0.164056911,0.094833898,0.128628399,0.103936585,0.267666667,0.155571429,0.089046512
0.085342508,0.04869344,0.080631016,0.032433735,0.012051948,0.074778947,0.080760513,0.077044979,0.036675309,0.042635417,0.045455285,0.060059322,0.038444612,0.101853659,0.013762626,0.031729814,0.007081395
0,0.021589023,0,0,0,0,0,0.009403766,0.025327882,0.006921875,0,0.002962712,0.064230111,0.032356098,0,0.080024845,0.034178295
0.070324159,0.057149933,0.011786096,0.030113788,0,0,0.033786944,0.035308577,0.016766653,0.023395833,0.007926829,0.020167797,0.048407855,0.073039024,0,0.045914596,0.019457364
0,0.056160643,0.002610963,0.007472557,0,0.012457895,0.004056868,0.027577406,0.006077782,0,0,0.296011864,0.048152568,0.009307317,0,0.041930124,0
0,0.009064257,0,0,0,0,0,0.000871339,0.007786996,0,0,0,0.009856999,0.009868293,0,0,0.252899225
0.096525994,0.139247657,0.060120321,0.071523427,0.214292208,0.087931579,0.088398078,0.144375523,0.085269246,0.161109375,0.094699187,0.135825424,0.097314703,0.083053659,0.173535354,0.103226708,0.269922481
0.023770642,0.017025435,0,0.029323963,0,0,0.009392871,0.029525105,0.007009972,0.005427083,0.020308943,0.014879661,0.027217019,0.007014634,0.013414141,0.011954969,0
0.236314985,0.250585007,0.234502674,0.258246319,0.204006494,0.089052632,0.286651582,0.211210251,0.165367371,0.269572917,0.339813008,0.284223729,0.193789527,0.257985366,0.260833333,0.227333851,0.263887597
0,0.004230254,0.003143048,0.003191432,0,0,0.001253504,0.007475941,0.001847228,0.007864583,0,0.003547458,0.005238167,0,0,0.005035714,0
0.314082569,0.368356091,0.206590909,0.221858099,0.138006494,0.198726316,0.245871446,0.264120293,0.248675708,0.28709375,0.185235772,0.218783051,0.329063444,0.354814634,0.297469697,0.143809006,0.053434109
0.367229358,0.180850067,0.070618984,0.446289157,0.070318182,0.073515789,0.353807769,0.844893305,0.716404866,0.983260417,0.391138211,0.587842373,0.336640483,0.29337561,0.193277778,0.034599379,0.161875969
0,0.001421687,0.002696524,0.0182249,0,0,0,0.03526569,0.071952134,0.168604167,0,0,0.06465005,0.008434146,0,0.007079193,0
0.060366972,0.030074967,0.049283422,0.035456493,0.025207792,0.035873684,0.054679616,0.139531381,0.076024731,0.156,0.099235772,0.072633898,0.029229104,0.050643902,0.082070707,0.018347826,0.049906977
0.038406728,0.019740295,0.026163102,0.015868809,0,0,0.019892671,0.047891213,0.020652174,0.019140625,0.084227642,0.033694915,0.015273414,0.015209756,0.007515152,0.008318323,0.008
0.007568807,0.01489826,0,0,0,0,0.007334802,0.003422594,0.002994416,0,0.032739837,0,0.005028197,0.032170732,0,0,0
0.093171254,0.0207751,0.056572193,0.10701071,0.048136364,0.020847368,0.060206648,0.119335774,0.071874751,0.134875,0.098853659,0.109628814,0.038409869,0.004473171,0.020575758,0.018509317,0.050224806
0.12253211,0.009064257,0.61165107,0.050187416,0.021116883,0.580289474,0.242661193,0.016735356,0.024952932,0.014979167,0.014756098,0.004479661,0.016950151,0.044321951,0,0,0.010635659
0.012584098,0.00803079,0,0.02762249,0,0,0,0,0.014660949,0.01425,0,0.014733898,0.046014099,0.037965854,0,0.023440994,0.024046512
0.214657492,0.253981258,0.31223262,0.322722892,0.627948052,0.379968421,0.194345615,0.389503138,0.233597527,0.211869792,0.106333333,0.550483051,0.379980363,0.176678049,0.613267677,0.205343168,0.687062016
0.027703364,0.013344043,0.002570856,0.01869344,0,0,0.017188626,0.012498954,0.010112485,0,0.028178862,0.010876271,0.016193857,0.02604878,0,0.041706522,0.007984496
0.065877676,0.114431058,0.008311497,0.015950469,0,0,0.039965559,0.094253138,0.059594336,0.056109375,0.013512195,0.022171186,0.036252769,0.118839024,0,0.030793478,0
0.24964526,0.421907631,0.322835561,0.335310576,0.696844156,0.334705263,0.313926712,0.187974895,0.148584763,0.222489583,0.317943089,0.464020339,0.263601208,0.164082927,0.742676768,0.186723602,0.278189922
0.114587156,0.087309237,0.155413102,0.115495315,0.052142857,0.172215789,0.128986384,0.104761506,0.117827284,0.131505208,0.223715447,0.123128814,0.041740181,0.078809756,0.041636364,0.019888199,0.056391473
0.074458716,0.053062918,0.063419786,0.057096386,0.037376623,0.084178947,0.085653985,0.111145397,0.095542082,0.074015625,0.033910569,0.106633898,0.048879658,0.109195122,0.081015152,0.02597205,0.053027132
0.035174312,0.048032129,0.011774064,0.010508701,0.013350649,0.023731579,0.023210252,0.051641213,0.036934583,0.037880208,0.043130081,0.020061017,0.019307654,0.069102439,0.011691919,0.015150621,0.016647287
0.250030581,0.071689424,0.063754011,0.078123159,0.042,0.043647368,0.152976772,0.246372385,0.196694456,0.192770833,0.079154472,0.069667797,0.098602719,0.104409756,0.049671717,0.073354037,0.011848837
0.02988685,0.027493976,0.013661765,0.008910308,0,0,0.016968362,0.030938285,0.012868767,0.031484375,0.040772358,0.006577966,0.009248238,0.0496,0.006681818,0.013138199,0
0.023033639,0.003504685,0.009148396,0,0,0.022047368,0.019895875,0.002398536,0.003681691,0,0.025357724,0.002122034,0.002047835,0.008512195,0,0,0
2.814865443,1.500236948,2.553889037,2.3677751,0.731006494,2.761031579,3.150548258,3.670595188,3.828921021,4.009916667,3.387756098,2.776120339,2.770606747,2.771521951,0.753323232,0.760680124,2.386244186
0.091256881,0.074253012,0.02267246,0.127753681,0.025493506,0.034778947,0.070171406,0.666687238,0.70191065,0.304161458,0.384373984,0.060716949,0.499697382,0.032487805,0,0.119256211,0.131573643
0.128266055,0.178082999,0.004418449,0.150171352,0.010701299,0,0.07360833,0.069317992,0.082477064,0.037958333,0.13904065,0.138472881,0.288867573,0.254034146,0.015944444,0.219021739,0.046131783
0.025425076,0.064420348,0,0.029274431,0.028766234,0.012857895,0.030060473,0.033767782,0.028454328,0,0.037105691,0.035401695,0.036536757,0.10577561,0.020308081,0.020948758,0.027267442
0.305966361,0.491788487,0.158129679,0.508394913,0.539376623,0.066684211,0.351582699,0.333531381,0.14043199,0.2838125,0.378260163,0.536847458,0.52786858,0.472258537,0.528525253,0.733773292,0.41929845
0.054085627,0.033188755,0.084665775,0.068476573,0.056928571,0.0115,0.044459752,0.024372385,0.023934184,0.020296875,0.070528455,0.054779661,0.031732125,0.048887805,0.053439394,0.032669255,0.00529845
0.07429052,0.028772423,0.039629679,0.054635877,0.026811688,0.058689474,0.041975571,0.020938285,0.043769446,0.095307292,0.050073171,0.053344068,0.020685801,0.052863415,0.037333333,0.026464286,0.019639535
0.008183486,0.013646586,0.029606952,0,0,0.009731579,0.03884141,0,0,0,0.194910569,0,0,0.013643902,0,0,0
0.013718654,0.041799197,0.094340909,0.16286747,0.125435065,0.059173684,0.012909091,0.281403766,0.090524132,0.023453125,0.025934959,0.447459322,0.200409366,0.016829268,0.146994949,0.130319876,0
0.021146789,0.015506024,0,0,0,0,0.003778534,0.013506276,0.009759872,0.004223958,0.011674797,0.004213559,0.009389225,0.021819512,0.005772727,0.01046118,0.006213178
0.161724771,0.051414993,0.241549465,0.065732262,0.043837662,0.0308,0.14519183,0.313396444,0.301504986,0.1870625,0.25404878,0.184984746,0.104146022,0.068068293,0.014429293,0.060953416,0.045930233
0.045990826,0.042223561,0.01727139,0.018538153,0.020564935,0.011094737,0.039474569,0.010688285,0.010644196,0.024369792,0.077430894,0.011942373,0.014839879,0.030731707,0.020176768,0.038369565,0.014918605
3.297889908,2.931148594,3.109864973,3.336821954,3.929168831,3.113436842,3.313014417,3.520355649,3.878849621,3.147614583,2.736626016,3.664616949,3.24759718,2.96744878,3.42810101,3.071923913,2.489453488
0.007666667,0.00398929,0,0.003491299,0,0,0.001619944,0.010202929,0.001299561,0.004223958,0,0.002649153,0.00828852,0.006356098,0,0.002849379,0
2.003776758,2.787855422,0.325959893,0.462299866,0.259415584,0.161347368,1.590991189,1.308305439,0.708744316,1.010473958,1.790073171,0.725979661,1.841674723,2.5264,1.014909091,2.055723602,0.800937984
0.062755352,0.058210174,0.04259492,0.047585007,0,0.021389474,0.033257109,0.131601464,0.079995612,0.127484375,0.033699187,0.102666102,0.045779456,0.10397561,0.067419192,0.040975155,0.037937984
0.017211009,0.051733601,0,0.001890228,0,0,0.021188226,0.012679916,0.053686079,0.041890625,0.061406504,0.010872881,0.058484894,0.055297561,0,0.022228261,0.04720155
0.028391437,0.039499331,0.02125,0.028536814,0.086357143,0.012126316,0.022403684,0.022801255,0.016422816,0.033645833,0.077170732,0.062969492,0.035383182,0.015912195,0.132631313,0.030425466,0.155143411
0.194250765,0.434866131,0.01859492,0.189148594,0.076948052,0.0217,0.146678014,0.314569038,0.122476266,0.145380208,0.088487805,0.255689831,0.603486405,0.387458537,0.160828283,0.799829193,0.057023256
0.257394495,0.24784739,0.142308824,0.142740295,0.060948052,0.105021053,0.223256708,0.352144351,0.181939769,0.186953125,0.312252033,0.195576271,0.183630413,0.284195122,0.183116162,0.244959627,0.232918605
0.02646789,0,0.003066845,0.007477912,0.011798701,0,0.022790549,0.013273013,0.007798963,0,0.025634146,0.00649322,0.013695871,0,0,0,0.006379845
0.034174312,0.019246319,0.002751337,0,0,0,0.010929515,0.007972803,0.004058237,0.00553125,0,0.008591525,0.006226083,0.028965854,0.009484848,0.009062112,0.006166667
0,0,0,0,0,0,0,0,0.003505385,0.132416667,0,0.070205085,0.040905841,0,0,0,0.31124031
0.003599388,0.043508701,0,0.006250335,0,0,0.00384181,0.0040659,0.012841245,0.017526042,0.039821138,0.016544068,0.057283988,0.057560976,0,0.059678571,0.004658915
0.161036697,0.188404284,0.024069519,0.058433735,0.033915584,0.012584211,0.084052062,0.047435146,0.030041484,0.017161458,0.100552846,0.07250678,0.12739426,0.022697561,0.269722222,0.106034161,0.107372093
0.024168196,0.014655957,0.006144385,0.004694779,0,0,0.016153384,0.006403766,0.003865576,0,0,0.004001695,0.005523162,0.006756098,0.017287879,0,0
0,0.005088353,0,0,0,0,0.001779335,0.001604603,0.001501795,0,0,0,0.000897784,0.27664878,0,0,0
0.26095107,0.087277108,0.326364973,0.259349398,0.039012987,0.175452632,0.326270324,0.205446653,0.156681691,0.517630208,0.520918699,0.189833898,0.01771853,0.179160976,0.104505051,0.010540373,0.052817829
0.016143731,0.035239625,0.005336898,0.007120482,0,0,0.005866239,0.223845188,0.251761468,0.319067708,0.081569106,0.135862712,0.319872105,0.004917073,0.018752525,0.046220497,0.192635659
0.273529052,0.111443106,0.083407754,0.21816332,0.04337013,0.045863158,0.210897477,0.242335774,0.211147587,0.210359375,0.160666667,0.226349153,0.060827291,0.116678049,0.102560606,0.04031677,0.03820155
0.004477064,0,0.002625668,0.009206158,0,0,0.002046456,0.016501046,0.006712405,0.015713542,0,0.032427119,0.003257301,0,0,0,0
0.007853211,0.012006693,0,0.003073628,0,0,0.005468162,0.014422594,0.001051456,0,0,0.002633898,0.014886707,0.034195122,0,0.037697205,0
0.116642202,0.223239625,0.072850267,0.130105756,0.189753247,0.042178947,0.103027633,0.14682113,0.109033905,0.057833333,0.409756098,0.090189831,0.260998489,0.316897561,0.313671717,0.475381988,0.157422481
0.007847095,0.007496653,0.005622995,0.003108434,0,0.012015789,0.010428514,0.020444561,0.008353809,0.004869792,0.041601626,0.009105085,0.008531722,0,0.009459596,0.003386646,0.008565891
0.072443425,0.028167336,0.012862299,0,0,0,0.020331197,0.018228033,0.014343837,0.017520833,0.012878049,0.009067797,0.004646526,0.119053659,0,0.00275,0
0.059755352,0.021730924,0.013832888,0.016990629,0.025733766,0.011289474,0.041802563,0.053899582,0.042026326,0.055958333,0,0.016594915,0.015851964,0.01524878,0.019863636,0.008782609,0.016468992
0.080406728,0.411681392,0.005394385,0.061659973,0.035811688,0.010194737,0.081818182,0.089650628,0.040917431,0.033369792,0.044390244,0.017810169,0.141778953,0.223492683,0.307378788,0.212470497,0.010313953
0.009149847,0.016601071,0.027037433,0.021858099,0.015655844,0.011042105,0.011929916,0.030257322,0.014,0.017114583,0,0.015759322,0.007012085,0.016609756,0,0.004060559,0
0.014507645,0.046036145,0.003108289,0.063009371,0.033311688,0,0.016879055,0.017605649,0.005795772,0.0046875,0.079943089,0.038257627,0.042163142,0.025926829,0,0.120031056,0.007666667
0.047825688,0.06365328,0.002762032,0.006410977,0,0,0.048746496,0.013464435,0.011307539,0.012994792,0.032211382,0.009950847,0.015677241,0.080229268,0,0.019824534,0.016251938
0.005792049,0.033658635,0,0.004386881,0,0.013489474,0.006140168,0.045941423,0.035938572,0.035067708,0.107926829,0.005372881,0.017152568,0.044043902,0.005737374,0,0
0.060085627,0.03884739,0.014164439,0.012900937,0,0,0.046863436,0.212523013,0.155168728,0.105953125,0.114113821,0.187844068,0.065809164,0.061936585,0.018989899,0.055496894,0.005945736
0.161602446,0.102283802,0.722052139,0.031465863,0.058448052,0.261152632,0.208978775,0.008096234,0.100721181,0.066541667,0.065772358,0.259527119,0.019525176,0.087809756,0.02789899,0,0.038310078
0.017767584,0.040528782,0.009212567,0.117153949,0.048928571,0,0.015687625,0.090139121,0.04752852,0.082609375,0.02402439,0.087077966,0.103789023,0.041687805,0,0.241667702,0.041965116
0.068636086,0.038657296,0.005421123,0,0,0,0.043963957,0,0.001978061,0.009880208,0.155552846,0,0.003863041,0.047356098,0,0.001815217,0
0.091990826,0.049378849,0.061356952,0.068593039,0,0.056778947,0.100746496,0.119133891,0.095122856,0.137619792,0.143682927,0.084872881,0.047189325,0.060682927,0.044292929,0.028074534,0.070872093
0.029840979,0.007215529,0,0.002108434,0,0,0.022043252,0,0.000650977,0,0,0,0.004170695,0.023165854,0,0,0
0.177831804,0.330149933,0.056946524,0.172610442,0.164993506,0.033694737,0.148622347,0.261888075,0.080573594,0.109322917,0.230853659,0.206477966,0.241836354,0.213590244,0.349787879,0.344208075,0.077616279
0.00417737,0.0091834,0.003175134,0,0,0,0.003511814,0.006150628,0.00248943,0,0,0,0.002931521,0,0,0.007305901,0
0,0,0,0.011215529,0,0,0,0.001516736,0.00146071,0.042895833,0,0,0,0,0,0,0.289841085
0.005984709,0.020502008,0,0.002987952,0,0,0.00139968,0.0093159,0.002851217,0,0,0.002027119,0.012005035,0.011195122,0,0.030805901,0
0.01864526,0.032196787,0,0.001578313,0,0,0.004829796,0.04125523,0.013493817,0.009776042,0,0.006018644,0.038881672,0.006087805,0,0.009588509,0.009496124
0,0.00137751,0.003140374,0.001046854,0,0,0.001977173,0.006069038,0.006648983,0.009979167,0,0.003464407,0.01273565,0.006273171,0,0.007703416,0.020178295
0.004828746,0.005763052,0.002355615,0,0,0,0.002424509,0,0,0,0,0,0.004099698,0,0,0.003903727,0
0,0.005412316,0,0.007850067,0.014097403,0,0.001424109,0.02614749,0.006537296,0.02315625,0,0.010976271,0.014797583,0.020117073,0.014176768,0.005295031,0.02124031
0.009422018,0.006481928,0,0.009927711,0.013538961,0,0.003265519,0.042057531,0.026490626,0.031119792,0.041430894,0.011667797,0.024306647,0,0.00740404,0.004173913,0
0,0.010263722,0,0.001493976,0,0,0.004943132,0.005299163,0.009303949,0.025973958,0,0.005976271,0.008766365,0.003639024,0.007186869,0,0.011333333
0.026204893,0.03188755,0.006029412,0.050892905,0.01725974,0,0.00986704,0.190069038,0.105011568,0.214619792,0.022056911,0.132138983,0.09482427,0.012058537,0.067742424,0.035223602,0.111802326
0.025862385,0.025188755,0.008105615,0.018678715,0.011025974,0.012457895,0.02229996,0.158348326,0.074538093,0.097854167,0.016910569,0.076386441,0.060643001,0.038892683,0.018979798,0.01693323,0.011406977
0.051795107,0.072064257,0.003231283,0.006085676,0,0,0.006822587,0.032496862,0.023143199,0.047369792,0.014105691,0.006177966,0.05555136,0.041214634,0,0.017968944,0.005903101
0.002428135,0.022133869,0,0.005590361,0,0,0.002673608,0.019964435,0.011730754,0.006932292,0,0.003976271,0.034373112,0,0.009782828,0.022822981,0.009104651
0.007914373,0.014104418,0,0,0,0,0.000756107,0.013333682,0.003132828,0.005104167,0,0.007333898,0.006286002,0.010590244,0,0.003406832,0.010306202
0.262168196,0.191864793,0.11582754,0.183204819,0.079090909,0.094705263,0.208532639,0.419156904,0.14261428,0.211979167,0.150918699,0.149744068,0.127593152,0.143029268,0.231090909,0.116274845,0.054100775
0.020605505,0.003060241,0,0.002864793,0,0,0.009023228,0.004220711,0.01241085,0,0.014170732,0.001950847,0.00417422,0.028121951,0,0,0
0.006914373,0.005876841,0,0.001373494,0,0,0.003279535,0.003237448,0.003964499,0,0,0,0.002939074,0,0,0.003967391,0
0.01311315,0.014834003,0,0.015253012,0,0,0.002629956,0.010269874,0.009116474,0,0.01397561,0.013452542,0.026354481,0.019639024,0,0.027049689,0
0.00982263,0.004153949,0.005319519,0.00848996,0,0,0.002629155,0.056557531,0.045287595,0.040171875,0,0.04099322,0.03155136,0,0.011025253,0.003591615,0
0.015987768,0.004555556,0.002300802,0.006227577,0,0,0.014110132,0.014132845,0.010867571,0.009026042,0.012691057,0.01410678,0.009382175,0.015785366,0.013252525,0,0
0.082733945,0.06748996,0.007280749,0.060967871,0.013350649,0.012642105,0.071134962,0.00710251,0.018597926,0.004552083,0.035373984,0.137908475,0.050107251,0.023014634,0.046181818,0.014781056,0
0.020853211,0.037239625,0.005796791,0.001141901,0,0,0.026732879,0.009498954,0.007574791,0,0.041512195,0.005316949,0.016708963,0.040365854,0,0.012568323,0
